1.689906465003397917e+00,2.270698493042066612e+00,1.905064482526650060e+00,2.739914120632518824e+00,4.326549814570342711e+00
1.626888506037537541e+00,2.356549868759742594e+00,1.902553624932776133e+00,1.859538083232644468e+00,3.393078062661558647e+00
1.580821001668529791e+00,2.494083178260751321e+00,1.906746145049120322e+00,2.353082380879723878e+00,3.457294029791661671e+00
1.557222217671498044e+00,2.548509800007088266e+00,1.960771960325783825e+00,2.407710363298641632e+00,3.898542516466758645e+00
1.503845524720946347e+00,2.622992994398547495e+00,2.007896745109425840e+00,2.720629171120852341e+00,3.287206433555237783e+00
1.460395975942312408e+00,2.736878593810743165e+00,1.959320726271350122e+00,3.020590113296267809e+00,3.222916646973343457e+00
1.440001610282794386e+00,2.802629679325376433e+00,1.925445501996069231e+00,2.827460978831493943e+00,3.771513273076960715e+00
1.350988999539882496e+00,2.917871982070417758e+00,1.984608275858192883e+00,2.792475223792229233e+00,3.764160335408284208e+00
1.288747436065373453e+00,3.026030708305146089e+00,1.987672146574547716e+00,3.215449253056949175e+00,3.592674937116134615e+00
1.297871087320626948e+00,3.074356056155759909e+00,2.052317837929175770e+00,2.868984467923563209e+00,3.858005318746190238e+00
1.240206777143638694e+00,3.187290527362965253e+00,2.049109537464039121e+00,3.400836914415495738e+00,3.308867275845023936e+00
1.177299103943002301e+00,3.311267708486006711e+00,2.028972696614860016e+00,4.192485021147904334e+00,4.331180432857945739e+00
1.128940481423621689e+00,3.352258804587587182e+00,2.031777588782019528e+00,2.669430270214956824e+00,4.524426553005030271e+00
1.110745326072150929e+00,3.441938755002119876e+00,2.074309572725063777e+00,2.967513980218094982e+00,4.706136707327122082e+00
1.039132954413005017e+00,3.498806796335426572e+00,2.049747593684790647e+00,3.803428356900116381e+00,4.165376570368809261e+00
1.019496356949534999e+00,3.622173575096724107e+00,2.057295767645340945e+00,4.253814464460942801e+00,4.028255181221130243e+00
9.540523467123930290e-01,3.675698492116056482e+00,2.063266382708550228e+00,4.249215073835660661e+00,4.443193698699465344e+00
8.730542443127677910e-01,3.776015270487370401e+00,2.097207080569266857e+00,3.528672454412920878e+00,5.514903106343231443e+00
8.298876489344709784e-01,3.851571417364322070e+00,2.081884273854822442e+00,3.697477653462581948e+00,5.250745631116432222e+00
7.729010317735521829e-01,3.987123401476938778e+00,2.070086430600114102e+00,4.333407023301579564e+00,4.641829026533468294e+00
6.744627638314673046e-01,4.056183451425904529e+00,2.036207798172419814e+00,4.735188473247878171e+00,5.569724119386949113e+00
5.982750964412211214e-01,4.155511544604395979e+00,2.084064307778114244e+00,3.742635932223069783e+00,5.518409664086894040e+00
5.625387461713794446e-01,4.203183797130207289e+00,2.099813789499372252e+00,4.123333274903811407e+00,4.395529813140823805e+00
5.308338404990369241e-01,4.263798303613700824e+00,2.138797217079239754e+00,4.158769912844334726e+00,4.311102551202758093e+00
4.475819169687840215e-01,4.372307444454603953e+00,2.156203042732830255e+00,4.366074249203017565e+00,4.870487634299048629e+00
3.743331646529247103e-01,4.470296667962881720e+00,2.244866313802095448e+00,4.559457285116946146e+00,4.960667532498114873e+00
2.997885111188604013e-01,4.544317807310626733e+00,2.263420551324573093e+00,4.428335297716868624e+00,4.580588857113791157e+00
2.593289970904679720e-01,4.620370056411616133e+00,2.307080471550655876e+00,4.449746239216821664e+00,4.055883211743585903e+00
1.620560342471208115e-01,4.672904706494512617e+00,2.288711642174682037e+00,4.483977911893887836e+00,4.640735948174913084e+00
8.996417347138459253e-02,4.734141708754737721e+00,2.313244190077891727e+00,5.555730821340971737e+00,4.341124068481539311e+00
-7.32E-03,4.815790799112480869e+00,2.304763965232336176e+00,4.705051339027585655e+00,3.611252514047634588e+00
-4.80E-02,4.917501837031507783e+00,2.323467072481009144e+00,5.298037650231705697e+00,4.585110742184452803e+00
-8.46E-02,4.990783920097115356e+00,2.307713264404326559e+00,5.366131387975092260e+00,5.944741159077469916e+00
-1.77E-01,5.062993927559856111e+00,2.282420695716304682e+00,4.890190349892478139e+00,5.727200425861597388e+00
-2.10E-01,5.126121362939345616e+00,2.351976727423348290e+00,5.147874719712330460e+00,4.485395642470364486e+00
-3.19E-01,5.188789540495370112e+00,2.394777029037553628e+00,5.087006886414084939e+00,5.478568081635217801e+00
-3.92E-01,5.335502808854162282e+00,2.410540961706038487e+00,4.597647324000938340e+00,5.385136656873336314e+00
-4.74E-01,5.364242058252074230e+00,2.449065530679469749e+00,5.611139322559691500e+00,6.419145969642097604e+00
-5.97E-01,5.462658209351242355e+00,2.467307418534051333e+00,4.565998630784269707e+00,5.763782447563076339e+00
-6.54E-01,5.472218803854899782e+00,2.470460613206174383e+00,5.471229445252823176e+00,5.691094535241489005e+00
-7.67E-01,5.464800142902048741e+00,2.437717182693150964e+00,5.119533586002965819e+00,6.163797206258461614e+00
-8.73E-01,5.490428160433093119e+00,2.458056243996958656e+00,5.319482678347681848e+00,5.708162384194457317e+00
-1.02E+00,5.561786624331615414e+00,2.444221019380909521e+00,6.610979549016358980e+00,6.072090648521865752e+00
-1.10E+00,5.606840707716258088e+00,2.459216761301870946e+00,6.091305130323018346e+00,6.320117128537435569e+00
-1.18E+00,5.680412762355559586e+00,2.421525586946112973e+00,6.720278071393470221e+00,5.391295778008568185e+00
-1.25E+00,5.746513835172752493e+00,2.473500037972055754e+00,6.367531139640063564e+00,5.669787597781183131e+00
-1.36E+00,5.794704225832343347e+00,2.531630884411506521e+00,6.345952970355028810e+00,6.117819312347045013e+00
-1.49E+00,5.873166949770008749e+00,2.574988649878438007e+00,6.595793518649793796e+00,5.903032685979893834e+00
-1.59E+00,5.910264695733610907e+00,2.595041211715813478e+00,6.892977493461287963e+00,5.179831378824082400e+00
-1.64E+00,5.957508318383421653e+00,2.597152105261163246e+00,6.617086606005507576e+00,6.096866701138638156e+00
-1.73E+00,5.991206587904315484e+00,2.591665781779778577e+00,6.779468435325152420e+00,5.673531045363975345e+00
-1.82E+00,6.070967168192935581e+00,2.620545151326759470e+00,7.071979064224811040e+00,6.347715208308939872e+00
-1.85E+00,6.143115392175116263e+00,2.632634116173463212e+00,7.299736862118663794e+00,5.545317567490823940e+00
-1.96E+00,6.163079005991783710e+00,2.604556217412120400e+00,6.558870348024710140e+00,5.904956099270386893e+00
-2.01E+00,6.242989610175292192e+00,2.642715225359220099e+00,6.655296600343935332e+00,6.214071589118969285e+00
-2.14E+00,6.246226741011228434e+00,2.685069520105241025e+00,7.172362520289748744e+00,6.302369364752539838e+00
-2.21E+00,6.341774982382375470e+00,2.735103174965318740e+00,6.758969178929563171e+00,6.512389907492381447e+00
-2.32E+00,6.388604359888929274e+00,2.732305864536026085e+00,6.907508354899320580e+00,6.262235325259843499e+00
-2.44E+00,6.421499422651637090e+00,2.757982305301939441e+00,7.613827874996464296e+00,6.454199493873154836e+00
-2.50E+00,6.442179206708957828e+00,2.765083313523593045e+00,6.889349141311178037e+00,6.227848917882587543e+00
-2.60E+00,6.511253490582474157e+00,2.748013418089913618e+00,7.175764257355646158e+00,6.311990269012638599e+00
-2.68E+00,6.566113331235635897e+00,2.790132022245268129e+00,6.704268735190639816e+00,6.551144193176914321e+00
-2.74E+00,6.601458094202548033e+00,2.779104839840011998e+00,7.472043554428341672e+00,7.173400221392708609e+00
-2.87E+00,6.655261451217388213e+00,2.816261734224590807e+00,7.298304505578167678e+00,7.028744971377270723e+00
-2.97E+00,6.684479667017644289e+00,2.869280870075075374e+00,7.388714056771080507e+00,6.130565204750934249e+00
-3.05E+00,6.750815970599119531e+00,2.893045441942706741e+00,8.258630219716533105e+00,7.123032004662645633e+00
-3.15E+00,6.781066913407888919e+00,2.881040491444464280e+00,7.692824880044362601e+00,6.737687343303107923e+00
-3.21E+00,6.775019961949854341e+00,2.903336297568362312e+00,7.449150038583493227e+00,7.136742273786079949e+00
-3.31E+00,6.778891351218873318e+00,2.919966733881633747e+00,8.932419849120535105e+00,6.526539946533272740e+00
-3.38E+00,6.807939467466360917e+00,2.922152768301144121e+00,8.048977649889371477e+00,6.786943666227953642e+00
-3.48E+00,6.804400190826749295e+00,2.924515916615115785e+00,8.136015703113521624e+00,6.774572819424339087e+00
-3.61E+00,6.827726023388654752e+00,2.959753383206058519e+00,8.424073304123975703e+00,6.348997180327384804e+00
-3.68E+00,6.826280329483732423e+00,3.025494871978913203e+00,8.434808625283908512e+00,7.101834970961338200e+00
-3.77E+00,6.853468899965527328e+00,3.087103969019415750e+00,8.371733128993534834e+00,6.118301875100128129e+00
-3.85E+00,6.844692590500763174e+00,3.144413098894743186e+00,8.674642928702649414e+00,7.897601114863052274e+00
-3.94E+00,6.825257530947324014e+00,3.195433931158889074e+00,7.527468331712666050e+00,8.141449442972341188e+00
-4.09E+00,6.829912465535238120e+00,3.196095451166682810e+00,9.414437642949128104e+00,7.201939885749807146e+00
-4.20E+00,6.865465468514651448e+00,3.194051838324197590e+00,9.005614725895545902e+00,7.926004076421197198e+00
-4.27E+00,6.817738092406705697e+00,3.251738782320122478e+00,8.957412321777978192e+00,7.458744986879766614e+00
-4.34E+00,6.779596797717605483e+00,3.237807372377881965e+00,8.675095729258622157e+00,7.284177569518289985e+00
-4.48E+00,6.811849832880438882e+00,3.279139615879522740e+00,8.604079199999958405e+00,7.185258497993427973e+00
-4.59E+00,6.765165579765231918e+00,3.248152373354470601e+00,8.808296455319604590e+00,7.660506742549840986e+00
-4.67E+00,6.766923486420343359e+00,3.269818185377435071e+00,8.330051035792543246e+00,7.827063290489594927e+00
-4.75E+00,6.779173717237187091e+00,3.243921648955789383e+00,8.279913244126385408e+00,7.753007462877546274e+00
-4.83E+00,6.805735915145411319e+00,3.228757001393977255e+00,7.973879611025946446e+00,8.272955062084104583e+00
-4.98E+00,6.779628711485295334e+00,3.280954902576609378e+00,9.244768954055466281e+00,7.804272829443337223e+00
-5.05E+00,6.777152066256799223e+00,3.314525195833042392e+00,9.757492453499917673e+00,7.794552723065297783e+00
-5.11E+00,6.771739518764380072e+00,3.334273952503575167e+00,8.685403106880070112e+00,7.702742225086077532e+00
-5.25E+00,6.713499633428850366e+00,3.380030297651726023e+00,9.503512781261665765e+00,7.754228474976028629e+00
-5.31E+00,6.676537738119813881e+00,3.368733069605774677e+00,7.968833279272777403e+00,8.231802176832681894e+00
-5.42E+00,6.638461530428859447e+00,3.351829284278614818e+00,9.147984761759193617e+00,7.570178681536702037e+00
-5.48E+00,6.597925382452941356e+00,3.355331634607725544e+00,9.190856547435039658e+00,7.214442536215883273e+00
-5.57E+00,6.607793077694060990e+00,3.350948637514916228e+00,9.397002032204285982e+00,8.326537558546142748e+00
-5.64E+00,6.554775005391271669e+00,3.339695556173058133e+00,8.939580444386841407e+00,8.724827376825809111e+00
-5.75E+00,6.511660311868148199e+00,3.348561009487140527e+00,9.527162276541595531e+00,7.632749967886883091e+00
-5.84E+00,6.490084194990367372e+00,3.392210986937593820e+00,9.642445480268527547e+00,8.218785828737585675e+00
-6.01E+00,6.529203263555806380e+00,3.442184948105865949e+00,9.712808150849747690e+00,8.463142422312401436e+00
-6.09E+00,6.494581325649179782e+00,3.526442269300102517e+00,1.004552581135016176e+01,7.646132506907115101e+00
-6.19E+00,6.440632934331017800e+00,3.499153967082169636e+00,1.046864813116958182e+01,7.581937082040673737e+00
-6.26E+00,6.403224886888574829e+00,3.559858920800957893e+00,1.043770860032910441e+01,7.635483854146144722e+00
-6.39E+00,6.374666372681780935e+00,3.590134452679598631e+00,1.014264249569736442e+01,8.299618579959181730e+00
-6.45E+00,6.319899691259093899e+00,3.619256232227586967e+00,9.554215471751742683e+00,8.738496637306166548e+00
-6.51E+00,6.224504878773561067e+00,3.685774399842622007e+00,9.560968179409965018e+00,9.273132420612762772e+00
-6.59E+00,6.251983422735364115e+00,3.752140692484567275e+00,9.920094862311636064e+00,8.369649977361611093e+00
-6.65E+00,6.150585767218051281e+00,3.769958208267822020e+00,1.050660117073251776e+01,8.902295331377082732e+00
-6.72E+00,6.125462042735625445e+00,3.799167793412305372e+00,1.060478689233136507e+01,8.034679186467309719e+00
-6.79E+00,6.065057637208661312e+00,3.815717182422300180e+00,1.008052780926887948e+01,9.281142421053152347e+00
-6.90E+00,6.040137213717314602e+00,3.852565892317865615e+00,9.678483120728257560e+00,8.253322082182977582e+00
-6.97E+00,5.956499431486633078e+00,3.869261519837556396e+00,1.069736013245606721e+01,8.201978670347049416e+00
-7.08E+00,5.927025223579478030e+00,3.890569451488181674e+00,1.102954865660172246e+01,8.089815509225701362e+00
-7.14E+00,5.874791161482850299e+00,3.884464507343217576e+00,9.418238203405868703e+00,8.997803797670396619e+00
-7.19E+00,5.803415183436007041e+00,3.892940800585655392e+00,9.934659861770734679e+00,8.756521199841808212e+00
-7.27E+00,5.732641178856887620e+00,3.874929803392362260e+00,1.008772301695742257e+01,8.357486854802143483e+00
-7.33E+00,5.690266590272853087e+00,3.888613939678839948e+00,9.799995913506695189e+00,7.847106034665433327e+00
-7.34E+00,5.647560056128810402e+00,3.934791113161572262e+00,9.565771020168003957e+00,8.105968128717613297e+00
-7.37E+00,5.561965164425518360e+00,3.963572956405628123e+00,1.012180982240901628e+01,7.531279620693452692e+00
-7.45E+00,5.457064526177946462e+00,3.980578180571360480e+00,1.007637956817539937e+01,7.769577203582567648e+00
-7.50E+00,5.360928231572033908e+00,4.020260730107138691e+00,1.015145796958660718e+01,8.559104786409681864e+00
-7.62E+00,5.218458687230773663e+00,4.026329830164093515e+00,1.040054383844370456e+01,9.410203437904712587e+00
-7.66E+00,5.128435907602887589e+00,3.971195869030947012e+00,9.397462327564223727e+00,7.932164848324107176e+00
-7.76E+00,5.032940201946263237e+00,3.973431949511185834e+00,1.038672349388137839e+01,8.268927570802519611e+00
-7.83E+00,4.984615582043490534e+00,4.017892635825228709e+00,1.012091645928609296e+01,8.472075954630142292e+00
-7.86E+00,4.889643865339671436e+00,4.027381045847091556e+00,9.995204436919527424e+00,8.777325982643658264e+00
-7.93E+00,4.860869755958804106e+00,4.063219912885099205e+00,9.522970086105768672e+00,8.530591668221804369e+00
-8.02E+00,4.823695014794033398e+00,4.068595115893572256e+00,1.081525945061182625e+01,7.422701066518678559e+00
-8.09E+00,4.716370120261776044e+00,4.070622038487210936e+00,1.012992593776056793e+01,8.209660123622340322e+00
-8.14E+00,4.619815591044904579e+00,4.200599122288771525e+00,9.735349477927210060e+00,9.234824875232277464e+00
-8.19E+00,4.520251278446045795e+00,4.241381961012876012e+00,9.681280642899329436e+00,8.594892695795442350e+00
-8.25E+00,4.407216432376086956e+00,4.280095336248630922e+00,1.064384592343180280e+01,8.519760257011748550e+00
-8.26E+00,4.321274846059332653e+00,4.250714458881155622e+00,9.084221555767433287e+00,8.391487020165598665e+00
-8.30E+00,4.242336555235184825e+00,4.245676193445251378e+00,1.036603342027489028e+01,8.300256311883233096e+00
-8.33E+00,4.171150405591045107e+00,4.280425757525170738e+00,1.112961243188344973e+01,8.523028863802048605e+00
-8.31E+00,4.122035898488734418e+00,4.311877046636689137e+00,9.952117808593248682e+00,8.149523543690957439e+00
-8.35E+00,4.011190113891875519e+00,4.313370292047411070e+00,9.561633239530548778e+00,7.357393390469295191e+00
-8.37E+00,3.910158733435411538e+00,4.322872968344114497e+00,1.079415018941924487e+01,7.724614075935610558e+00
-8.35E+00,3.861490440894151721e+00,4.376661189048008715e+00,1.052949509411212681e+01,7.660778844828279865e+00
-8.40E+00,3.740086549113287528e+00,4.432475263520698761e+00,1.062527092642959303e+01,9.176172611114646216e+00
-8.41E+00,3.665666872430012990e+00,4.485813381673499300e+00,9.418749526544292650e+00,8.287351822028027115e+00
-8.41E+00,3.561603650815030608e+00,4.536817449985116824e+00,9.015407134711793447e+00,8.326426371819065864e+00
-8.43E+00,3.423899250864681942e+00,4.583689024952449564e+00,1.053227505515477525e+01,8.695323048889823880e+00
-8.44E+00,3.323304987659496224e+00,4.549751741589599163e+00,9.999074905111303480e+00,7.759331791156566460e+00
-8.45E+00,3.282536994646854556e+00,4.569623975858708498e+00,9.839320046249062202e+00,7.793203134977972013e+00
-8.49E+00,3.170062312814987848e+00,4.557504425961348637e+00,1.044304822665774068e+01,8.273109424814707680e+00
-8.55E+00,3.023152874139003021e+00,4.525484505431490945e+00,1.024262810198148621e+01,7.654331052478671182e+00
-8.57E+00,2.907127889373004592e+00,4.575762945221353739e+00,1.011843895252309800e+01,8.410698217708052482e+00
-8.60E+00,2.845643873591332085e+00,4.632543581994457149e+00,9.957303255088641336e+00,8.253136433674976402e+00
-8.63E+00,2.757314966049452476e+00,4.623293944641885922e+00,1.016878154541917745e+01,8.460582780681361825e+00
-8.64E+00,2.623463798162546379e+00,4.644594652706961035e+00,1.017142416058132248e+01,8.333305325002614339e+00
-8.64E+00,2.514442957669037249e+00,4.677976345446646533e+00,9.729285839461867980e+00,7.632532110525840352e+00
-8.60E+00,2.420269312829732122e+00,4.726593500748458965e+00,9.723152380207089607e+00,7.748976602775650591e+00
-8.57E+00,2.314675166900727721e+00,4.720282006038635458e+00,9.413968639592473764e+00,8.156439573516715669e+00
-8.56E+00,2.222925131913634278e+00,4.789140579675083664e+00,9.639693998462355751e+00,7.886329944172612016e+00
-8.56E+00,2.159260625943778766e+00,4.809674327266772131e+00,1.009555488394969913e+01,7.753487185493537659e+00
-8.52E+00,2.071870770868078804e+00,4.871739924552747958e+00,8.967688743108833904e+00,7.601239751403790379e+00
-8.52E+00,1.942279364258101104e+00,4.894230347359477484e+00,9.760632536671153048e+00,8.040208980357785862e+00
-8.50E+00,1.815833948613194027e+00,4.877010899445854974e+00,9.305404908707497924e+00,7.983041555456986238e+00
-8.49E+00,1.739196023114284451e+00,4.952339180676823105e+00,9.838103625187192947e+00,8.585108515584730426e+00
-8.46E+00,1.630959051409374583e+00,4.968318741404210925e+00,9.436417916513166304e+00,6.818627087498022377e+00
-8.40E+00,1.569093336279584916e+00,4.966913538106901171e+00,9.499293448086584490e+00,7.473545035966227879e+00
-8.42E+00,1.512205810014747076e+00,4.988763583177076022e+00,9.535922075794392327e+00,6.461878994962011902e+00
-8.38E+00,1.395454645193701104e+00,5.009700714937117105e+00,9.138053695852841329e+00,8.324833017570524518e+00
-8.36E+00,1.264846543240722543e+00,5.032615812058036653e+00,9.250078353961004751e+00,7.613798786951646136e+00
-8.32E+00,1.167061521904049437e+00,5.021289369554100546e+00,9.034254916737774366e+00,6.866595957652073423e+00
-8.28E+00,1.067229324765835097e+00,5.090263489280687281e+00,8.619890512715448594e+00,7.631547470955990953e+00
-8.28E+00,9.365852081948589092e-01,5.047303127630672570e+00,9.121432077231160562e+00,7.910217148511796026e+00
-8.24E+00,8.677431692219135240e-01,5.070651111935426947e+00,9.388806744537308901e+00,7.331909300765746984e+00
-8.20E+00,7.938491023146700964e-01,5.058558461492926206e+00,8.340293332021900596e+00,8.178378535733259014e+00
-8.14E+00,6.321746000927428444e-01,5.100107586530488568e+00,8.913618237586835136e+00,7.071101903226920449e+00
-8.06E+00,5.284249121520251391e-01,5.124891197001844922e+00,9.208950917615627674e+00,6.649489232689069773e+00
-8.04E+00,4.404675004303516550e-01,5.150289476267182032e+00,8.576394088415444372e+00,6.800198290681662705e+00
-8.01E+00,3.291139396562734465e-01,5.167849096303865686e+00,8.828183512154689438e+00,7.930607529845000059e+00
-7.97E+00,2.374164315995564711e-01,5.201612894567955614e+00,9.563514051300630925e+00,6.996020644818626621e+00
-7.89E+00,1.646415173132012577e-01,5.218071159788284064e+00,8.145089756747236009e+00,7.141846641585187783e+00
-7.86E+00,4.525459927829989654e-02,5.199532911348866193e+00,8.292794851767666842e+00,7.071244091473288584e+00
-7.83E+00,-1.81E-02,5.230713053091340825e+00,9.545562462546286042e+00,6.797544489479497187e+00
-7.78E+00,-1.28E-01,5.272361100612135587e+00,8.414272879872324751e+00,7.265782270991714142e+00
-7.74E+00,-2.46E-01,5.279213718676010636e+00,9.328543063879626729e+00,6.421223943760466568e+00
-7.70E+00,-3.00E-01,5.293722600077307661e+00,8.761248905426825218e+00,7.199780604338394951e+00
-7.56E+00,-4.45E-01,5.293055808438765553e+00,8.378478468288665937e+00,7.289155754772353113e+00
